VIDEO_IDENTIFIER,USER_IDENTIFIER,ANIMATION,ADDED_TEXT,MUSICAL_SCORE,LANGUAGE_SPOKEN,LANGUAGE_OF_TEXT,EVENT_NUMBER,EVENT_CATEGORY,RELATION_TO_EVENT,AGREEMENT_ON_RELATION,AVG_ANNOTATOR_CONFIDENCE,NEG_CONFIRMATION,SET
94ab8578b2c17b270e54f3b0651194,0e7822b815fd6be30c641fa1a82c91fd,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
94dac6767433317549b695b56b87bfeb,6cc93afe8f0700cdf8bf90f40bcd6587,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
94f53a64b8325ec328e5922d75b992fa,9ba1a58e02645a94eeadd3cbaada37fb,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
954048b9d6cf5216f8a56a4555aecc2a,276dbccf06df9e3e82a9cf42496cfdd0,N,N,N,None,None,Ev101,Birthday_Party,Positive,Full,1.67,N/A,Test
95553a22b960e5766a13cd74a63e399,030dfcb384f617265abff86dc6f34000,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Test
955dbc3f246873bc4c9075a1bd46d8d8,5e6aee98f1593676ec94983c7e6b748e,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
9574ca0ef60a5d1afe91abd5419d8d9,b6aba2197bafc3fc5f6a221a8eebf31d,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
958ba47482494163c385a215925dc43,fc1a4d99944268ea209c8e50a25f325d,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2.33,N/A,Training
958ed93110161ed3c850cbc2f862b67f,7ffd126876b4152f5a87b94477a8f92b,Y,Y,Overlaid,English,English,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.33,N/A,Training
959642eca574b6209e54ec3d4fb1d8,96c500c3fab97f6eb0c7154631e223d3,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
959959cab3146031bae2cdf7107ebf,b93dea25bee06b203fe0527fadcae989,N,N,N,English,None,Ev102,Flash_Mob,Positive,Partial,2,N/A,Test
95a99476f5b0eb90df7366de89b4618e,b62304a8991199392e01f82552e28873,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
95b71161d625ff1a198e9ddfbecdfeb,56f4f424cef49038b22f9b9bbc4a2c8f,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,2,N/A,Test
95eb3af659e1b689d2fcb883fd04197,f71495fbecc344fd06af6795a2d11a60,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
961cd1acaa6c5c8ddff0c26ceb3ff482,6306ff4b5ba9ca9e72e79364808fe758,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Test
9625d2221c1bef7e3291b2ebf2a47f8,e0da6fc7495edb9b3c13b865ec51c634,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
962cd2375ed68ebf537ee85bc292d5,653d8763b053357d67723e77e10b76d8,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,1.67,N/A,Training
963c7d26340b15ab264f81d65596,e7e499c3d962eece3facd3a2b6c0ac45,N,N,N,Non-English,None,Ev102,Flash_Mob,Positive,Full,1.33,N/A,Training
967467612851e5d0eb5b8ff9eabde17b,649c2ee0c896d6bbef11d28cae13b917,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
9675e879f1d275b508caf94d6db7a7,b4949335942e6b3c1cbc82347645216b,N,N,N,English,None,Ev104,Parade,Positive,Full,2.33,N/A,Test
967d85c58b81cdee32318e7cfa2cd33a,a6aab6b4062c12a52a17871de8929b03,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
96e7aedc77df512f9328785630fa48db,ee6069ca088411b21209db6853082b59,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
96f516143290fbab26e17fb8e761903,92abe5023260398de6ea28c56fae1e97,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
974725a23769472a4e89ef376da239e,1fb6c7776f562ae50323a4e297e9bc52,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,1.67,N/A,Test
9757d9a944daa16089c250f83f974,b048feef5dd11d4e6dfb81ac359eef86,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
977577b8968683b89ac363f75afa833a,a6da5ebe8f91ccb3888854519d4eb120,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
977a7291c5dce3d1d99e1b4256a3b85,3834ee006a77cc3b68ccb7afe2a8588f,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Test
977f1ee61e62e887fad5231c4d28,6fd56928850f06ce0757443970ad70f3,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
97b48c493019ab124c36e0aa0338d,ffcd00330cacbf812104612289cf32f1,N,N,N,None,None,Ev104,Parade,Positive,Full,3,N/A,Training
97e6b2e582b31c980e1e3935a67e,dd36c3ea2b9f5719a114c966313efb12,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.33,N/A,Test
981f1953bd60ddb1eda4c7286d49cce,9b5cbf006f7ba3937f7d489d17c8092f,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.67,N/A,Training
982ba68e74e1cf249ce4092b7fc485d,47e7b407ff713936cd0f68068722706f,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Test
983cd42e9018d32db218f23f97e9b1b,0402f5edf3d816e3da5f79fbd9e44835,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
987172564311fed2421d22ece39e45,d6f6f191efe88f5270261b3e5fe2ae05,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,2.67,N/A,Test
98858dfbba842867c670ec3221b31a69,787462c0bcf2bc326aa2eaddeeeee6da,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
98b54ad9a5758334e64b358beebdb9d9,0f26d58f923671a13982c9eaed55f472,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
992192b3948999795173de5b13fcccca,d3998db16ac8bb5a4a03b0cdb0e8a41f,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
9932a47777d6eb236652e98a5bb3464,78c8decde2c8b40ac1891a428ee7680f,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
994879bb6a85fb756cd7986bc70a58,90421dc03e4190b982ff806391bd3458,N,N,N,English,None,Ev104,Parade,Positive,Full,2.67,N/A,Training
99516752bb623091fb71ae4ca6e14cab,4032caf730281aaa6ad8728c2059fc94,N,N,N,Non-English,None,Ev108,Person_Landing_a_Fish,Positive,Partial,1,N/A,Test
997758c32dffb8b6ab119c3af3b28,52888b806040d94c8245cc482facd7ac,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Partial,2.5,N/A,Training
99bc22f563d2b5c236d92f162abc9753,3b2a664cf14995d496250bd15a764207,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
99f46bf1cd5b2093ca72b84a9a324dee,c3f7b1b83fa524738e1096ee831eae44,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
9a03d9a4053c3eb1ae6dd9a9eeff3ef,1ae6397ec4a8e13e1e3ceb155a01ca35,N,N,N,English,None,Ev104,Parade,Positive,Full,2.33,N/A,Training
9a170c9756534efd8e72c184a3811,bc550a543f1a3abf7ac226ee1826e3dc,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
9a281cd0978ff3a6932917c54563c436,46086f7dcaac845d913dbcfa7e611f41,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,2.33,N/A,Training
9a28d99e01e6fcf1c0e243d12322a3,40ae71fce8b432deacdd534313a4f34f,N,Y,N,English,English,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
9a4a7762ae39ded2a869983d22da89e9,c4843138792e3c88a9eac7df62b49dc7,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
9a55aca6eb5fe95e9b8ba55e3392bb,686e91d5d1ea0a619d1b2fc8054d7465,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
9aa8151b6482cb9dd83db53dc93fcfb,69b5b9de1af0c4b8641c6087c5a68ac1,N,N,N,Non-English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Test
9ac6d18539e0a322ff808f73bd1c29,5df9904414313b3cd650ddfde329f512,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
9ade33fa906ec874bc2a42fbc924669a,28bec86e1858063dccf970c35fc48905,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Test
9af5f085c190dc2dbb24005e33223,57e35c57bf9655838f77e9e55e11029b,N,N,N,English,None,Ev104,Parade,Positive,Full,2.67,N/A,Training
9b262099d3c18cec52637951d3ff935,0906032459669eb1e08a5bd30d6359c2,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
9b27a6a5cbe38bcf06574991bfa5f6c,11b37fec5666427533da04567274bfa4,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
9b2b37e4404154af6280f11b52d3c14,515ce073e7e57d7f3da359e4c015428d,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
9b8ac88e20dbb6fc0be6217f1bfdbe4,bd927a8f77bf44e36cd7fa7f965a2aef,N,N,N,Spanish?,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
9bd37fedced53924070d5d9155f882,103fa5a17822b39ced5bdc6afefa4f99,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
9be6c675b136b264b05468f6dfc7fc,bc727512a1669fc0f30b7adf8e081d92,N,N,N,Unintelligible,None,Ev104,Parade,Positive,Full,3,N/A,Test
9c1556bae1fd9bb1ba55579395b7447,56936faa79ae58cb2719fa48cca08ea5,N,N,Overlaid,None,None,Ev106,Person_Grooming_an_Animal,Positive,Partial,2,N/A,Training
9c231f4093193c1e1d75a1f9ebb2ddce,8121aff5d10d8ecb5fd90daef74ab3f1,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Test
9c4825f53b14c125ae9dcfd634547e2b,3eb84dfd710cf1f991eb4c4f14c611e4,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,2.33,N/A,Training
9c50618f869ce2757ae81334277244a,1a80b5d3c0473a023d9bd7517d251fcb,N,Y,Overlaid,English,English,Ev104,Parade,Positive,Full,2.33,N/A,Test
9c86741c48a53a10d08e64701ad27f,718fa5f5f90e4d3b7cf880a7dc40af45,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
9c9334c47391649e2fee95cda41953,ce9272f3ed660d359f7674fb138543bf,N,Y,Score_Only,None,English,Ev104,Parade,Positive,Full,2.67,N/A,Test
9ca73b3bb88565f22335c594f4624778,f6a9fb70892780a90d2774373b26ec60,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,1.67,N/A,Test
9cf3804433511e7726f12cae291bfc56,a72c9d8a2ba69e7e612c683d4c628044,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Test
9cfcf090c656b5a0108635469d3e9a9b,ba3f91a4e612dd453792a76aeee36d1c,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
9d1c8c9ffbabbabba3dac90ed7f986,340e850423fa4f872c3914f980b2585a,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,2.67,N/A,Test
9d1d7d1a7c7253c9c6cabba5dd29b44,b1441162eb7e52e76766ec8144fb310f,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
9d8512b5a4158b712ab95119fd87e2,30741a55365fd33424a4ce317356bc50,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2.67,N/A,Training
9d85ff792e4491aed52985d09a681b,cf9c5eb2f2ae61c8ff56fa9d832c1c04,Y,Y,N,Non-English,English,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2.67,N/A,Training
9d8a3aa2f8ee37486b21d8d753a10c0,11b8feb8571d16a624eaeb1a835abe74,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
9df1c882f94f44367320c9d2ada248,4aa3c780d2643e6e45cc40d0bd18dd5d,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2.33,N/A,Test
9df72fa5884b73f252d552b4dcd5a383,b1be6ddf1bea110db359c0ce9b3ec54f,N,Y,N,English,English,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
9e2099cd669b24c0901f2ab3fe5cd3ec,82f1fc03acd6afe238311a77455b2ebd,N,N,N,English_&_Unintelligible,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,2.67,N/A,Test
9e4bcf506e7439c302f4f5fde726d58,c4a0b6a0067c125383d0304e10991745,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
9e593f901f86f5debad8299f01bb9f7,ecd9a2b02ee0d74597c391093c3222b2,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
9e621fb790506a5da0cf6111328d57bf,46086f7dcaac845d913dbcfa7e611f41,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
9e7e991de98fd7ffaf196cd6f116ce5,aeef09366eeb22dffee1ef80d669d296,N,N,N,English,None,Ev104,Parade,Positive,Full,2,N/A,Training
9ea7a3fb370133c8bf713a6fa887d3,9cccb68032d79ce4333478b67c715860,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
9eae9d6d8afd111957b63a04fc679cd,c60e18af401c0c2e0648a6f8fb64049e,Y,Y,Score_Only,None,English,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
9f12388d1aadbc8c978a56f2c33a189,301f9478af7813549b6440191e6d9cec,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.67,N/A,Test
9f152a6b2c6d83e9b44618e4fd88143,3c6794bd4f5699cffdfdde68dee7a5af,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,2.33,N/A,Test
9f38eeb7674afc5ea8907a44a13276d0,b88af57d223550471056eafa74ab3fec,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
9f4740379747f34b841c1f11aae7ce,15f17f7ab74033d72eeb5606ec470c00,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
9f6d402213bb4ad2fb2c37fce86cf6,c18520a5c44c67fbc611e069b3c47672,N,N,N,English,None,Ev104,Parade,Positive,Partial,2.5,N/A,Training
9f878b9669ca2d1cba339468c253da9,87cdbfb71143b380fae3a6f6a6538c6d,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.67,N/A,Test
9f8bfb3fa93eb0685c4cacdf1417d270,d24aa208f4fb0143eacba2276016a67f,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2,N/A,Test
9fa0804866fb151736405d7fa7cc3460,464788b7932de20c3ca21e0da9544839,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
a0205d3c71566321ec62bfb8e3b4154,1c000950d0769cf31046ccf152fff096,N,N,N,English,None,Ev104,Parade,Positive,Full,2.67,N/A,Test
a02448cb16378cf294e6fff139b8b0,b938e5914b1e4af33b6715405aa0d8ac,N,N,N,English,None,Ev102,Flash_Mob,Positive,Partial,1.5,N/A,Test
a03866ff6b9041557b17f7609e8f9b9,f1443f92bf13502b1bdde5196f99c708,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
a0411d366919fa7f93deda1f8bfc242,684372c96c379026fc655181eff602aa,N,Y,N,English,English,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
a04bb9d3403c157fd616cbefe268f85f,9dea240f9b79b8d394ad6aafa33f8dce,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
a08156a0edb62560a3f59c8dbe58470,029bbfb674d4193b7307a1dd525fb1a5,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
a0a86714b7a883714af1473d2815f9bf,1f1beff53637d7fed8aa20ef30725ec3,N,N,Score_Only,None,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2,N/A,Test
a0ac5ffb83e08c4711db87cc5bcb30,81a01ebefb957de167a824b0a14e5a35,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
a0c451f016f83e41e4c9bcc45c6f1,893f7d83356330bf0b2e51c34d88f036,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
a0d314b52be1a774658b743051792332,36ba301394cafc4faaf6441aa917ac23,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
a0fcabf56e4f11d14fb1c73b55936f9,4f6fd5c059ac6f0ab48d2a388e4fc107,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,1.67,N/A,Test
a13cd4ebebd41c2adc1d87fd4cb82b9a,dfc804d077c4c724d08ef5ce1784722c,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,1.67,N/A,Training
a13e464515ebd6de6542e7e8b4a,ab3d6577b9aa6e391878d976eee87b16,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
a14e4cc311782f49fe1f222ecaa2c056,2d066bf461dba95a58d78e76d3cf6dc7,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
a1576fdf99196ab497fa037e3f9797e,5a5dd5bc898c4b41c3661cf2fc94001d,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
a17cd429bdbc518ccee4f0dda65185f7,a7af585c1049c214f6d53bf36a7120e2,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
a186f65826bae8b2d232adf9f5b110ef,190f17c94d657f1998b55713b548f0ff,N,N,N,Mandarin?,None,Ev104,Parade,Positive,Full,3,N/A,Training
a1d39d8bc9dc875be6ed79929d33dc7e,3fae21e987db8176b3c82362b8a97680,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
a1e423e46a2a337c6d71c962d80523f,21923f8efbed273f431cd602d9fc9483,N,Y,N,English,English,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
a1f67046d6cfa7701ffa24f65ad72a44,222380509bdb1bb25aa8318b514de3fc,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
a2372541dbd12f243c4dd58e9126e645,2e0eee7d68963f57fce9cd7a6d49ff82,N,N,N,English_&_Non-English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
a265cfe950b9205884e97e68ac11476,734756459a9b67761d725c0f96a98645,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
a2743d846195d4326ba953bcfdbfb7,97e4e6f1fb06f4ef498557061f913667,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
a2b118548efc77360123857d9452a1,678c08353705960038d2ecdf92ef8ae7,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
a2f245eb8121f6223ca1c489c5bf2a7,30f25cc55e4c1ec9d0edf91a02ac2250,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,1.33,N/A,Test
a2fd13ddcd5625925e66b25f4e223b1,c5d64e3cb67a0ce786c3ae49eccfda63,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
a32a65f8b4e4d5f86db69415ca9ef23,45416baec2f44c29dcaf784eff4e59e5,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
a32b1f4c9c708a1138db325cc4e707d,8121aff5d10d8ecb5fd90daef74ab3f1,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,2.67,N/A,Test
a32fddced615e9357c46eb2eacc15b9,d861aa5a0e77a75efe63a441ddacec63,Y,N,N,Non-English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2.33,N/A,Test
a345bbe6eb3593b7add18a86b1d31c57,6b1d3eb42b50edc3808d323b1c7ef17c,N,N,N,English,None,Ev104,Parade,Positive,Full,2.33,N/A,Training
a3f2a571df9d63e22c2b51424e0a,ffc0cb122f57b3c123469be15801c241,N,N,N,English,None,Ev104,Parade,Positive,Full,2.67,N/A,Test
a3feffb8fe11d16e23f593657ab11cab,f6a9fb70892780a90d2774373b26ec60,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,2.33,N/A,Test
a41ead9af24422a9169138ac2226de2f,6fd56928850f06ce0757443970ad70f3,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
a4b4dc8c4469a015aa7dc45259881154,293f2941dbb20fbee4ccc6bcd9fea39b,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,1.33,N/A,Training
a4bc0cf14a45a27c35665543018df7e,d807d13b78183d2eac371a734c91f73f,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
a4c56bd874fe643854bdadc8323142,9721c87fcb43bd6702dd5d7baf0b197a,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
a4d89549749d3ade8ec9a53682c677b,8e803e367c379902e314b96a8a45bd46,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
a51faefb681934bfaf4116b76c8994,9acb1c855a1c2779159cabcb1b7a9157,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
a54b2672e54498d95d74098111d4fb8,b6d95318af57f23e1102fa8bf92a7501,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
a56d847ef0488a27a576563fbb274e9,5a63987f50b78fa3c1e4b67b558d584a,N,N,N,English_&_Non-English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
a5e4196b5c7480582f47596f2fefeee,b032eaaec6c682863b00ace9a498c8e2,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,2.67,N/A,Test
a6204677ac60c5c7f9687befac275c,f439b9cea7c1f9fd54f935e8e281ee54,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
a62d17a0817b22ef337dd03331b31529,366375b76d3fa14272df5a6936905504,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
a6412aa127c562251cdc6c8ba23e753c,4e6a766de0ac14c2b5da3d24d47dbb83,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
a661716b82457a37a8956c84c837f3d,05858f9a0568636f6ebd7040413bcf54,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
a66cc24adf3e1b869fc2bd488572af,c3f7b1b83fa524738e1096ee831eae44,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
a67b13b5dd159bfed7405b1fd28b546,f6a28e9d18a429ff5a746ddab9ab588a,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
a697d899335c5fcbe990614be053eca,de2c2d8e6492e1c55e59f46b0c2faf4b,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
a6ad8b1c7d5c95b186785d713be1e51b,44a282c8edd52434d0766554b88c85c7,N,N,Overlaid,English,English,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,1.33,N/A,Test
a6ce611f9d68f9ad03f112868179cf5,c9954e65dfc53266024b06955fcbae4f,N,N,N,Non-English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
a6f08c86e372cbb2aadf576a34cc49bd,7e5133a56a1b1ff392aa22d9037ca603,N,N,N,Non-English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
a71665bc1cdc2644808acfd614d1df80,0d91c214d1736194c952cde77f5ebeff,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
a733aa6359f1a3caf8099207fda1f1f,d0a18b61fc3f6ed21438b53680f51502,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
a73db55bd29df7653034f1cd91c4de60,776a7642997ada90a71d31ff9c43b0e2,N,Y,N,English,English,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
a7469f604f99fc85fc3732693a3182c,085d9687884b2b1a4bd1f2c0e48925b4,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
a75bc2e6181ae9948ecfce70bb9ea7f,7d94879c83599ecbe7ce47c7cfeedbc3,N,N,N,Spanish,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2,N/A,Training
a78636f1611f67a18a6d13a049c73712,11b8feb8571d16a624eaeb1a835abe74,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2,N/A,Training
a79973eea10d17d8dd64d5152bae8bd,0128bdf0a8e8bd2aaa1f8b2bcff0ea8a,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
a7a2a33bc62a2b3ca255b03ae0db115b,4867efda4408f86af667cfde3e2899a0,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
a7cce4acc7f7ea4e20d6c510213ec6,8b35a30b31506b2c81fcbf385a2298aa,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
a7d9d7133280fdeb98c15aae826c882,ca94c1ff82828fbfb20b8e7ab5813dd3,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2.67,N/A,Test
a8173623f4c3fe9242d89ac73bacc8a,1dbb139fbb2656751524ecd10e7d25fe,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
a825724a443351e274926b81662638f,2ca7954aff82a4c732c007a323f93074,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
a869a84251e2e1bb8baefab0d7818dc,83ab6789cb7e1e6a193d3dcc223d0ad6,N,N,N,Non-English,None,Ev104,Parade,Positive,Full,1.67,N/A,Test
a86ec17a4a5a6463526af388c077ac,103fa5a17822b39ced5bdc6afefa4f99,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
a8a5c89a51b0e6e699ffc63839546d1,ba3d9af96770505b0c57b5d589ceda3f,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,1.33,N/A,Training
a8c1558be09bceb43ef1342fd1f9f754,1744fd31f4dd8173d5196a130faef6f2,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,1.33,N/A,Test
